"transaction_id","customer_id","timestamp","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","country_mismatch","amount_to_avg_ratio","is_fraud"
"V2TXN-004321","CUST-V2-0374","2025-12-11T22:42:06.6640000+05:30","11120","NETBANKING","Mobile","US","US","1","1038","31","6229","false","false","1.7852","0"
"V2TXN-004322","CUST-V2-0071","2025-12-11T23:36:38.1190000+05:30","2230","UPI","Mobile","IN","IN","0","1520","24","1288","false","false","1.7314","0"
"V2TXN-004323","CUST-V2-0025","2025-12-12T01:53:46.7530000+05:30","3142","UPI","Desktop","IN","IN","0","128","3","3197","false","false","0.9828","0"
"V2TXN-004324","CUST-V2-0155","2025-12-12T03:35:35.6090000+05:30","2175","UPI","Mobile","CA","CA","0","460","14","2451","false","false","0.8874","0"
"V2TXN-004325","CUST-V2-0301","2025-12-12T04:07:45.5780000+05:30","5878","UPI","Desktop","US","US","0","1222","34","3637","false","false","1.6162","0"
"V2TXN-004326","CUST-V2-0310","2025-12-12T05:04:36.4320000+05:30","2715","CARD","Desktop","IN","IN","0","303","4","2647","false","false","1.0257","0"
"V2TXN-004327","CUST-V2-0956","2025-12-12T05:46:17.9460000+05:30","4009","CARD","Desktop","AU","AU","0","149","7","4100","false","false","0.9778","0"
"V2TXN-004328","CUST-V2-0099","2025-12-12T06:01:18.7390000+05:30","2350","WALLET","Mobile","SG","SG","0","919","30","2474","false","false","0.9499","0"
"V2TXN-004329","CUST-V2-0128","2025-12-12T06:36:37.6830000+05:30","1894","CARD","Mobile","IN","IN","0","626","9","1067","false","false","1.7751","0"
"V2TXN-004330","CUST-V2-0030","2025-12-12T06:53:55.0500000+05:30","2686","UPI","Mobile","IN","IN","3","348","5","2118","false","false","1.2682","0"
"V2TXN-004331","CUST-V2-0830","2025-12-12T07:15:10.7310000+05:30","5455","CARD","Mobile","SG","IN","2","1459","38","3574","false","true","1.5263","1"
"V2TXN-004332","CUST-V2-0167","2025-12-12T07:54:17.3390000+05:30","692","UPI","Mobile","IN","IN","0","682","13","824","false","false","0.8398","0"
"V2TXN-004333","CUST-V2-0485","2025-12-12T08:21:13.9960000+05:30","1477","CARD","Mobile","IN","IN","3","855","18","1204","false","false","1.2267","1"
"V2TXN-004334","CUST-V2-0301","2025-12-12T08:23:54.8560000+05:30","6277","UPI","Desktop","US","US","0","1222","35","3701","false","false","1.6960","0"
"V2TXN-004335","CUST-V2-0740","2025-12-12T08:37:16.1530000+05:30","1203","NETBANKING","Mobile","AE","AE","0","325","5","1319","false","false","0.9121","0"
"V2TXN-004336","CUST-V2-0726","2025-12-12T08:51:11.9220000+05:30","560","UPI","Mobile","GB","GB","1","436","7","896","false","false","0.625","1"
"V2TXN-004337","CUST-V2-0937","2025-12-12T09:18:52.9750000+05:30","1290","NETBANKING","Mobile","AE","AE","0","1180","22","1397","false","false","0.9234","0"
"V2TXN-004338","CUST-V2-0582","2025-12-12T09:33:52.6820000+05:30","1827","CARD","Desktop","IN","IN","0","1327","19","1269","false","false","1.4397","0"
"V2TXN-004339","CUST-V2-0308","2025-12-12T09:59:55.7260000+05:30","2807","UPI","Desktop","US","US","0","328","4","2567","false","false","1.0935","0"
"V2TXN-004340","CUST-V2-0876","2025-12-12T10:54:59.1110000+05:30","12524","NETBANKING","Mobile","CA","CA","0","124","3","5924","false","false","2.1141","0"
"V2TXN-004341","CUST-V2-0090","2025-12-12T11:02:51.2160000+05:30","4289","WALLET","Desktop","IN","IN","0","57","1","3363","false","false","1.2753","0"
"V2TXN-004342","CUST-V2-0183","2025-12-12T11:43:15.7460000+05:30","2938","BANK_TRANSFER","Mobile","IN","IN","0","864","12","2748","false","false","1.0691","0"
"V2TXN-004343","CUST-V2-0601","2025-12-12T12:16:57.8620000+05:30","5036","WALLET","Mobile","SA","SA","0","1357","32","5063","false","false","0.9947","0"
"V2TXN-004344","CUST-V2-0792","2025-12-12T13:11:21.2920000+05:30","1728","NETBANKING","Mobile","IN","IN","0","844","27","1287","false","false","1.3427","0"
"V2TXN-004345","CUST-V2-0408","2025-12-12T13:30:12.8240000+05:30","9985","WALLET","Desktop","IN","IN","0","1501","37","3397","false","false","2.9394","0"
"V2TXN-004346","CUST-V2-0236","2025-12-12T13:52:02.8890000+05:30","1785","CARD","Mobile","SA","SA","0","949","28","1464","false","false","1.2193","0"
"V2TXN-004347","CUST-V2-0682","2025-12-12T14:11:23.1330000+05:30","1119","CARD","Desktop","IN","IN","0","1710","35","1279","false","false","0.8749","0"
"V2TXN-004348","CUST-V2-0873","2025-12-12T16:15:40.2680000+05:30","420","UPI","Mobile","IN","IN","0","300","9","313","false","false","1.3419","0"
"V2TXN-004349","CUST-V2-0760","2025-12-12T16:21:49.7850000+05:30","403","UPI","Desktop","SG","SG","0","331","4","900","false","false","0.4478","0"
"V2TXN-004350","CUST-V2-0874","2025-12-12T16:39:15.8920000+05:30","998","BANK_TRANSFER","Mobile","IN","IN","0","698","17","1732","false","false","0.5762","0"
"V2TXN-004351","CUST-V2-0360","2025-12-12T17:39:25.7720000+05:30","2172","NETBANKING","Mobile","IN","IN","0","355","6","2141","false","false","1.0145","0"
"V2TXN-004352","CUST-V2-0625","2025-12-12T18:21:04.4920000+05:30","13595","UPI","Tablet","SG","SG","0","417","9","10814","false","false","1.2572","0"
"V2TXN-004353","CUST-V2-0294","2025-12-12T18:40:11.4440000+05:30","5278","CARD","Tablet","IN","IN","3","713","16","2222","false","false","2.3753","1"
"V2TXN-004354","CUST-V2-0508","2025-12-12T23:03:53.6180000+05:30","4877","CARD","Mobile","IN","GB","3","358","12","2813","false","true","1.7337","0"
"V2TXN-004355","CUST-V2-0451","2025-12-12T23:11:09.2050000+05:30","1995","CARD","Mobile","IN","IN","0","1293","15","2087","false","false","0.9559","0"
"V2TXN-004356","CUST-V2-0422","2025-12-12T23:43:07.0120000+05:30","1525","WALLET","Mobile","AU","AU","0","1078","31","1162","false","false","1.3124","0"
"V2TXN-004357","CUST-V2-0151","2025-12-12T23:49:54.8100000+05:30","2663","UPI","Desktop","SA","SA","0","1021","16","2002","false","false","1.3302","0"
"V2TXN-004358","CUST-V2-0063","2025-12-13T00:13:18.8270000+05:30","1449","WALLET","Mobile","IN","IN","1","474","13","2540","false","false","0.5705","1"
"V2TXN-004359","CUST-V2-0560","2025-12-13T00:45:23.6700000+05:30","1223","CARD","Mobile","AE","AE","0","786","22","1078","false","false","1.1345","0"
"V2TXN-004360","CUST-V2-0721","2025-12-13T01:46:05.3220000+05:30","893","WALLET","Mobile","IN","IN","0","1463","28","1060","false","false","0.8425","0"
"V2TXN-004361","CUST-V2-0904","2025-12-13T02:42:44.2060000+05:30","865","UPI","Mobile","IN","IN","0","1496","22","903","false","false","0.9579","0"
"V2TXN-004362","CUST-V2-0242","2025-12-13T03:01:19.1800000+05:30","5203","WALLET","Mobile","DE","SG","0","1405","36","3383","false","true","1.5380","1"
"V2TXN-004363","CUST-V2-0135","2025-12-13T04:18:46.3690000+05:30","1428","UPI","Mobile","GB","GB","1","724","21","1341","false","false","1.0649","0"
"V2TXN-004364","CUST-V2-0078","2025-12-13T05:06:13.7650000+05:30","1211","BANK_TRANSFER","Desktop","IN","IN","0","356","8","2662","false","false","0.4549","0"
"V2TXN-004365","CUST-V2-0203","2025-12-13T05:31:05.8040000+05:30","2029","NETBANKING","Desktop","DE","DE","4","802","18","1956","false","false","1.0373","0"
"V2TXN-004366","CUST-V2-0113","2025-12-13T06:03:22.2710000+05:30","1780","BANK_TRANSFER","Mobile","IN","IN","0","818","12","1766","false","false","1.0079","0"
"V2TXN-004367","CUST-V2-0472","2025-12-13T07:21:29.3690000+05:30","394","NETBANKING","Mobile","GB","GB","0","390","7","651","false","false","0.6052","0"
"V2TXN-004368","CUST-V2-0656","2025-12-13T07:30:34.9570000+05:30","2017","CARD","Tablet","IN","IN","1","1361","33","1915","false","false","1.0533","0"
"V2TXN-004369","CUST-V2-0025","2025-12-13T07:36:35.4620000+05:30","2534","UPI","Mobile","IN","IN","0","129","4","3183","false","false","0.7961","0"
"V2TXN-004370","CUST-V2-0778","2025-12-13T08:13:32.8780000+05:30","845","UPI","Desktop","GB","GB","0","785","18","957","false","false","0.8830","0"
"V2TXN-004371","CUST-V2-0058","2025-12-13T08:21:21.7730000+05:30","6634","CARD","Desktop","SG","IN","4","219","6","3904","false","true","1.6993","1"
"V2TXN-004372","CUST-V2-0377","2025-12-13T09:07:24.0860000+05:30","13082","CARD","Desktop","AE","AE","0","236","8","5709","false","false","2.2915","0"
"V2TXN-004373","CUST-V2-0059","2025-12-13T09:19:49.6240000+05:30","1459","WALLET","Mobile","IN","IN","0","1151","25","1858","false","false","0.7853","0"
"V2TXN-004374","CUST-V2-0327","2025-12-13T09:21:56.5000000+05:30","363","UPI","Mobile","IN","IN","0","625","17","526","false","false","0.6901","0"
"V2TXN-004375","CUST-V2-0550","2025-12-13T09:39:47.8470000+05:30","1546","CARD","Desktop","IN","IN","1","458","8","1133","false","false","1.3645","0"
"V2TXN-004376","CUST-V2-0660","2025-12-13T10:28:07.6050000+05:30","2176","CARD","Tablet","US","US","0","907","23","1800","false","false","1.2089","0"
"V2TXN-004377","CUST-V2-0858","2025-12-13T10:32:29.1770000+05:30","1705","CARD","Desktop","CA","CA","3","404","13","1841","false","false","0.9261","0"
"V2TXN-004378","CUST-V2-0834","2025-12-13T11:38:49.8420000+05:30","1338","NETBANKING","Desktop","US","US","0","736","16","1566","false","false","0.8544","0"
"V2TXN-004379","CUST-V2-0803","2025-12-13T12:26:18.3690000+05:30","5176","UPI","Mobile","IN","IN","1","1272","20","3672","false","false","1.4096","0"
"V2TXN-004380","CUST-V2-0937","2025-12-13T13:41:11.3090000+05:30","1595","NETBANKING","Mobile","AE","AE","0","1181","23","1392","false","false","1.1458","0"
"V2TXN-004381","CUST-V2-0623","2025-12-13T13:46:49.5840000+05:30","2015","CARD","Desktop","US","US","0","1197","24","2079","false","false","0.9692","0"
"V2TXN-004382","CUST-V2-0692","2025-12-13T13:54:37.7130000+05:30","1208","UPI","Mobile","IN","IN","2","249","10","1309","false","false","0.9228","0"
"V2TXN-004383","CUST-V2-0155","2025-12-13T14:19:49.9860000+05:30","2615","UPI","Desktop","CA","CA","0","461","15","2432","false","false","1.0752","0"
"V2TXN-004384","CUST-V2-0606","2025-12-13T14:33:26.9540000+05:30","3430","CARD","Mobile","IN","IN","0","544","11","3885","false","false","0.8829","0"
"V2TXN-004385","CUST-V2-0514","2025-12-13T16:46:27.4290000+05:30","616","UPI","Mobile","IN","IN","0","1540","38","705","false","false","0.8738","0"
"V2TXN-004386","CUST-V2-0046","2025-12-13T17:30:40.8690000+05:30","1437","NETBANKING","Mobile","GB","GB","0","536","11","1256","false","false","1.1441","0"
"V2TXN-004387","CUST-V2-0017","2025-12-13T17:55:17.4630000+05:30","1758","UPI","Mobile","IN","IN","1","198","10","1052","false","false","1.6711","0"
"V2TXN-004388","CUST-V2-0860","2025-12-13T18:30:28.1390000+05:30","1796","CARD","Mobile","IN","IN","0","446","10","3862","false","false","0.4650","0"
"V2TXN-004389","CUST-V2-0662","2025-12-13T18:41:08.3320000+05:30","5684","CARD","Mobile","IN","GB","2","1245","28","2271","false","true","2.5029","1"
"V2TXN-004390","CUST-V2-0366","2025-12-13T18:52:49.4620000+05:30","2192","WALLET","Mobile","IN","IN","0","1521","21","2282","false","false","0.9606","1"
"V2TXN-004391","CUST-V2-0786","2025-12-13T19:14:17.0200000+05:30","1282","UPI","Desktop","IN","IN","0","1012","13","805","false","false","1.5925","0"
"V2TXN-004392","CUST-V2-0650","2025-12-13T21:03:26.7300000+05:30","1201","CARD","Mobile","IN","IN","0","362","8","1539","false","false","0.7804","0"
"V2TXN-004393","CUST-V2-0754","2025-12-13T21:07:27.3470000+05:30","725","UPI","Mobile","IN","IN","1","1622","38","610","false","false","1.1885","0"
"V2TXN-004394","CUST-V2-0698","2025-12-13T21:11:48.9810000+05:30","782","UPI","Mobile","IN","IN","0","588","14","885","false","false","0.8836","0"
"V2TXN-004395","CUST-V2-0530","2025-12-13T21:28:29.2750000+05:30","2001","WALLET","Mobile","IN","IN","1","827","25","2517","false","false","0.7950","0"
"V2TXN-004396","CUST-V2-0663","2025-12-14T00:20:44.2670000+05:30","2195","BANK_TRANSFER","Desktop","IN","IN","1","1358","31","1795","false","false","1.2228","0"
"V2TXN-004397","CUST-V2-0355","2025-12-14T00:34:05.5520000+05:30","2128","CARD","Mobile","SA","SA","1","339","2","1169","false","false","1.8204","0"
"V2TXN-004398","CUST-V2-0567","2025-12-14T01:47:48.2910000+05:30","7565","CARD","Mobile","AE","AE","0","760","22","7498","false","false","1.0089","0"
"V2TXN-004399","CUST-V2-0616","2025-12-14T01:56:50.4190000+05:30","2901","UPI","Desktop","IN","IN","1","649","21","3439","false","false","0.8436","0"
"V2TXN-004400","CUST-V2-0256","2025-12-14T02:46:47.9190000+05:30","1610","UPI","Desktop","IN","IN","0","1324","37","866","false","false","1.8591","0"
"V2TXN-004401","CUST-V2-0373","2025-12-14T03:55:28.0950000+05:30","2745","CARD","Mobile","IN","IN","0","924","17","3213","false","false","0.8543","0"
"V2TXN-004402","CUST-V2-0222","2025-12-14T04:18:34.2890000+05:30","593","CARD","Mobile","SA","SA","0","989","17","438","false","false","1.3539","0"
"V2TXN-004403","CUST-V2-0358","2025-12-14T04:40:09.0120000+05:30","714","CARD","Desktop","IN","IN","0","1599","39","764","false","false","0.9346","0"
"V2TXN-004404","CUST-V2-0116","2025-12-14T05:01:51.4770000+05:30","861","WALLET","Mobile","IN","IN","0","1369","35","1516","false","false","0.5679","0"
"V2TXN-004405","CUST-V2-0677","2025-12-14T06:45:16.1580000+05:30","1882","CARD","Desktop","IN","IN","4","327","9","1395","false","false","1.3491","1"
"V2TXN-004406","CUST-V2-0005","2025-12-14T06:57:24.0870000+05:30","956","UPI","Desktop","IN","IN","0","907","13","1070","false","false","0.8935","0"
"V2TXN-004407","CUST-V2-0990","2025-12-14T07:42:58.2610000+05:30","3581","WALLET","Desktop","DE","DE","0","444","8","4471","false","false","0.8009","0"
"V2TXN-004408","CUST-V2-0815","2025-12-14T07:43:10.7950000+05:30","8855","CARD","Desktop","IN","SA","0","1023","21","4236","false","true","2.0904","1"
"V2TXN-004409","CUST-V2-0396","2025-12-14T08:07:35.7610000+05:30","777","CARD","Mobile","IN","IN","0","1014","30","1205","false","false","0.6448","0"
"V2TXN-004410","CUST-V2-0488","2025-12-14T08:16:34.0280000+05:30","1508","UPI","Desktop","IN","IN","0","135","7","1067","false","false","1.4133","0"
"V2TXN-004411","CUST-V2-0374","2025-12-14T08:59:59.0450000+05:30","5217","NETBANKING","Mobile","US","US","1","1040","32","6382","false","false","0.8175","0"
"V2TXN-004412","CUST-V2-0467","2025-12-14T11:10:10.4170000+05:30","1488","CARD","Mobile","IN","IN","1","1089","18","1089","false","false","1.3664","0"
"V2TXN-004413","CUST-V2-0518","2025-12-14T11:33:53.4760000+05:30","733","NETBANKING","Mobile","IN","IN","0","1272","32","1076","false","false","0.6812","0"
"V2TXN-004414","CUST-V2-0019","2025-12-14T13:15:37.8870000+05:30","191","CARD","Mobile","IN","IN","0","485","13","482","false","false","0.3963","0"
"V2TXN-004415","CUST-V2-0181","2025-12-14T13:29:47.2400000+05:30","2923","CARD","Desktop","IN","IN","2","1042","27","3024","false","false","0.9666","0"
"V2TXN-004416","CUST-V2-0480","2025-12-14T14:43:06.9600000+05:30","1784","NETBANKING","Mobile","IN","IN","0","667","17","1695","false","false","1.0525","0"
"V2TXN-004417","CUST-V2-0617","2025-12-14T18:13:57.0770000+05:30","2191","UPI","Mobile","IN","IN","0","1728","38","1192","false","false","1.8381","0"
"V2TXN-004418","CUST-V2-0571","2025-12-14T19:31:09.0590000+05:30","5010","CARD","Tablet","IN","IN","0","1463","18","2635","false","false","1.9013","0"
"V2TXN-004419","CUST-V2-0660","2025-12-14T19:35:00.9580000+05:30","2510","CARD","Tablet","US","US","1","908","24","1816","false","false","1.3822","0"
"V2TXN-004420","CUST-V2-0649","2025-12-14T19:50:58.1810000+05:30","15372","UPI","Mobile","IN","IN","0","308","6","16764","false","false","0.9170","0"
"V2TXN-004421","CUST-V2-0365","2025-12-14T20:10:10.7920000+05:30","1374","NETBANKING","Mobile","IN","IN","0","682","19","1775","false","false","0.7741","0"
"V2TXN-004422","CUST-V2-0020","2025-12-14T22:15:37.1770000+05:30","535","CARD","Mobile","SA","SA","0","983","27","660","false","false","0.8106","0"
"V2TXN-004423","CUST-V2-0926","2025-12-15T01:24:25.2930000+05:30","963","UPI","Mobile","IN","IN","0","1438","15","1166","false","false","0.8259","0"
"V2TXN-004424","CUST-V2-0198","2025-12-15T02:10:26.2950000+05:30","3159","UPI","Desktop","GB","GB","0","437","8","3230","false","false","0.9780","0"
"V2TXN-004425","CUST-V2-0753","2025-12-15T03:00:15.3050000+05:30","630","UPI","Mobile","IN","IN","0","833","22","765","false","false","0.8235","0"
"V2TXN-004426","CUST-V2-0964","2025-12-15T05:24:19.1450000+05:30","2870","WALLET","Mobile","IN","IN","0","502","16","1514","false","false","1.8956","0"
"V2TXN-004427","CUST-V2-0858","2025-12-15T05:51:33.7320000+05:30","2982","CARD","Tablet","CA","CA","0","406","14","1831","false","false","1.6286","0"
"V2TXN-004428","CUST-V2-0939","2025-12-15T06:23:53.4870000+05:30","1413","WALLET","Desktop","CA","CA","0","504","11","1017","false","false","1.3894","0"
"V2TXN-004429","CUST-V2-0636","2025-12-15T06:35:16.7370000+05:30","1676","UPI","Desktop","SA","SA","0","1165","17","2077","false","false","0.8069","0"
"V2TXN-004430","CUST-V2-0652","2025-12-15T07:09:55.9140000+05:30","198","UPI","Mobile","IN","IN","1","347","6","190","false","false","1.0421","0"
"V2TXN-004431","CUST-V2-0581","2025-12-15T07:52:25.3040000+05:30","9733","UPI","Mobile","IN","IN","0","256","7","4547","false","false","2.1405","0"
"V2TXN-004432","CUST-V2-0090","2025-12-15T09:58:45.0110000+05:30","2975","CARD","Mobile","IN","IN","0","60","2","3826","false","false","0.7776","0"
"V2TXN-004433","CUST-V2-0667","2025-12-15T10:23:15.3150000+05:30","100396","CARD","Desktop","AU","AU","0","340","4","79648","false","false","1.2605","0"
"V2TXN-004434","CUST-V2-0376","2025-12-15T12:35:46.5030000+05:30","944","UPI","Mobile","IN","IN","0","630","10","603","false","false","1.5655","0"
"V2TXN-004435","CUST-V2-0963","2025-12-15T13:23:57.5560000+05:30","516","UPI","Mobile","IN","IN","0","1304","21","443","false","false","1.1648","0"
"V2TXN-004436","CUST-V2-0322","2025-12-15T13:44:53.3360000+05:30","2369","CARD","Mobile","IN","IN","0","171","5","2660","false","false","0.8906","1"
"V2TXN-004437","CUST-V2-0202","2025-12-15T13:47:34.6700000+05:30","2521","CARD","Tablet","DE","DE","1","190","5","2013","false","false","1.2524","0"
"V2TXN-004438","CUST-V2-0887","2025-12-15T14:26:26.6970000+05:30","2500","BANK_TRANSFER","Desktop","IN","IN","1","1258","28","2819","false","false","0.8868","0"
"V2TXN-004439","CUST-V2-0460","2025-12-15T15:24:04.7070000+05:30","1774","CARD","Mobile","SA","SA","0","1329","21","1302","false","false","1.3625","0"
"V2TXN-004440","CUST-V2-0354","2025-12-15T15:31:48.2930000+05:30","971","UPI","Desktop","US","US","2","255","5","1617","false","false","0.6005","0"
"V2TXN-004441","CUST-V2-0073","2025-12-15T16:49:08.5990000+05:30","1829","UPI","Desktop","CA","CA","0","949","15","1279","false","false","1.4300","0"
"V2TXN-004442","CUST-V2-0265","2025-12-15T18:40:05.2440000+05:30","1766","NETBANKING","Mobile","IN","IN","0","1497","43","2624","false","false","0.6730","0"
"V2TXN-004443","CUST-V2-0924","2025-12-15T18:50:46.8170000+05:30","1686","NETBANKING","Mobile","US","US","0","1101","25","1589","false","false","1.0610","0"
"V2TXN-004444","CUST-V2-0384","2025-12-15T19:35:26.8440000+05:30","894","CARD","Mobile","IN","IN","0","403","12","783","false","false","1.1418","1"
"V2TXN-004445","CUST-V2-0220","2025-12-15T19:42:43.1360000+05:30","1332","CARD","Mobile","IN","IN","0","1125","15","1487","false","false","0.8958","0"
"V2TXN-004446","CUST-V2-0365","2025-12-15T20:15:13.7900000+05:30","904","NETBANKING","Mobile","IN","IN","1","683","20","1755","false","false","0.5151","0"
"V2TXN-004447","CUST-V2-0593","2025-12-15T21:17:59.7700000+05:30","4424","UPI","Desktop","IN","IN","0","706","9","3835","false","false","1.1536","0"
"V2TXN-004448","CUST-V2-0475","2025-12-15T21:52:41.7710000+05:30","1634","UPI","Mobile","IN","IN","0","1577","47","1759","false","false","0.9289","0"
"V2TXN-004449","CUST-V2-0063","2025-12-15T22:11:36.3160000+05:30","2402","UPI","Mobile","IN","IN","0","476","14","2462","false","false","0.9756","0"
"V2TXN-004450","CUST-V2-0272","2025-12-15T22:24:50.5620000+05:30","2222","CARD","Desktop","DE","DE","0","1427","41","1866","false","false","1.1908","0"
"V2TXN-004451","CUST-V2-0060","2025-12-15T23:03:49.3060000+05:30","1134","WALLET","Tablet","IN","IN","0","332","7","1452","false","false","0.7810","0"
"V2TXN-004452","CUST-V2-0667","2025-12-15T23:25:44.5040000+05:30","70327","NETBANKING","Mobile","AU","AU","4","340","5","83797","false","false","0.8393","0"
"V2TXN-004453","CUST-V2-0779","2025-12-15T23:31:43.3480000+05:30","467","CARD","Desktop","IN","IN","0","1050","14","704","false","false","0.6634","1"
"V2TXN-004454","CUST-V2-0757","2025-12-15T23:54:41.8210000+05:30","928","CARD","Mobile","IN","IN","0","342","9","1105","false","false","0.8398","0"
"V2TXN-004455","CUST-V2-0825","2025-12-16T02:48:32.7390000+05:30","1292","UPI","Desktop","IN","IN","1","1439","19","1523","false","false","0.8483","0"
"V2TXN-004456","CUST-V2-0303","2025-12-16T02:53:40.4020000+05:30","1978","CARD","Desktop","IN","IN","0","1166","18","1480","false","false","1.3365","1"
"V2TXN-004457","CUST-V2-0606","2025-12-16T02:59:25.6360000+05:30","2487","CARD","Mobile","IN","IN","1","547","12","3847","false","false","0.6465","0"
"V2TXN-004458","CUST-V2-0622","2025-12-16T03:08:36.1460000+05:30","568","CARD","Mobile","US","US","1","329","11","983","false","false","0.5778","0"
"V2TXN-004459","CUST-V2-0525","2025-12-16T03:16:40.1250000+05:30","6480","WALLET","Mobile","IN","IN","0","1274","20","4479","false","false","1.4468","0"
"V2TXN-004460","CUST-V2-0294","2025-12-16T03:32:29.6980000+05:30","1927","WALLET","Desktop","IN","IN","0","716","17","2402","false","false","0.8022","0"
"V2TXN-004461","CUST-V2-0912","2025-12-16T05:00:45.4890000+05:30","3919","CARD","Mobile","IN","IN","0","703","10","2923","false","false","1.3407","0"
"V2TXN-004462","CUST-V2-0575","2025-12-16T06:38:41.8260000+05:30","2687","UPI","Desktop","IN","IN","0","881","29","2832","false","false","0.9488","0"
"V2TXN-004463","CUST-V2-0623","2025-12-16T09:32:23.3270000+05:30","1660","CARD","Mobile","US","US","1","1200","25","2077","false","false","0.7992","0"
"V2TXN-004464","CUST-V2-0435","2025-12-16T10:25:06.6950000+05:30","2009","NETBANKING","Mobile","IN","IN","1","593","19","1698","false","false","1.1832","0"
"V2TXN-004465","CUST-V2-0929","2025-12-16T11:24:02.5870000+05:30","1114","CARD","Mobile","SG","IN","4","428","11","6731","false","true","0.1655","1"
"V2TXN-004466","CUST-V2-0792","2025-12-16T11:45:58.7720000+05:30","831","WALLET","Mobile","IN","IN","0","848","28","1302","false","false","0.6382","0"
"V2TXN-004467","CUST-V2-0909","2025-12-16T13:00:44.8240000+05:30","1631","CARD","Mobile","IN","IN","0","732","11","3152","false","false","0.5174","0"
"V2TXN-004468","CUST-V2-0587","2025-12-16T13:09:20.4080000+05:30","841","UPI","Desktop","DE","DE","0","535","12","820","false","false","1.0256","0"
"V2TXN-004469","CUST-V2-0182","2025-12-16T13:59:54.5500000+05:30","1037","NETBANKING","Mobile","DE","DE","0","927","18","1116","false","false","0.9292","0"
"V2TXN-004470","CUST-V2-0952","2025-12-16T15:03:02.8940000+05:30","3901","WALLET","Desktop","IN","IN","1","788","20","2782","false","false","1.4022","0"
"V2TXN-004471","CUST-V2-0100","2025-12-16T16:00:10.0300000+05:30","1249","UPI","Mobile","IN","IN","1","610","18","1689","false","false","0.7395","0"
"V2TXN-004472","CUST-V2-0996","2025-12-16T18:33:36.5610000+05:30","1425","CARD","Mobile","IN","IN","0","1181","29","1892","false","false","0.7532","0"
"V2TXN-004473","CUST-V2-0761","2025-12-16T18:40:40.3850000+05:30","325","CARD","Mobile","IN","IN","0","1214","23","440","false","false","0.7386","0"
"V2TXN-004474","CUST-V2-0187","2025-12-16T19:24:29.6030000+05:30","1720","UPI","Desktop","GB","GB","1","1447","34","1321","false","false","1.3020","1"
"V2TXN-004475","CUST-V2-0530","2025-12-16T20:15:41.6180000+05:30","5216","CARD","Mobile","IN","IN","3","830","26","2498","false","false","2.0881","0"
"V2TXN-004476","CUST-V2-0145","2025-12-16T21:54:02.6450000+05:30","1574","CARD","Desktop","IN","IN","0","532","11","1249","false","false","1.2602","0"
"V2TXN-004477","CUST-V2-0420","2025-12-16T22:11:49.6710000+05:30","1857","CARD","Desktop","AE","AE","0","251","8","4577","false","false","0.4057","0"
"V2TXN-004478","CUST-V2-0852","2025-12-16T22:27:44.3010000+05:30","907","UPI","Mobile","US","US","0","1401","37","726","false","false","1.2493","0"
"V2TXN-004479","CUST-V2-0658","2025-12-17T01:20:27.1720000+05:30","2942","BANK_TRANSFER","Mobile","IN","IN","0","302","9","1458","false","false","2.0178","0"
"V2TXN-004480","CUST-V2-0039","2025-12-17T02:19:21.3790000+05:30","1541","UPI","Tablet","IN","IN","0","438","15","2154","false","false","0.7154","0"
"V2TXN-004481","CUST-V2-0178","2025-12-17T02:33:16.4630000+05:30","7114","CARD","Desktop","US","SG","0","343","3","2896","false","true","2.4565","1"
"V2TXN-004482","CUST-V2-0782","2025-12-17T04:03:45.2670000+05:30","2554","WALLET","Mobile","SA","SA","0","878","13","2129","false","false","1.1996","0"
"V2TXN-004483","CUST-V2-0660","2025-12-17T04:33:56.5990000+05:30","2379","CARD","Desktop","US","US","4","911","25","1844","false","false","1.2901","1"
"V2TXN-004484","CUST-V2-0860","2025-12-17T04:37:56.0510000+05:30","4004","WALLET","Mobile","IN","IN","0","449","11","3674","false","false","1.0898","0"
"V2TXN-004485","CUST-V2-0130","2025-12-17T05:00:58.9050000+05:30","1686","UPI","Mobile","SG","SG","0","749","12","1544","false","false","1.0920","1"
"V2TXN-004486","CUST-V2-0059","2025-12-17T06:37:26.4930000+05:30","1670","WALLET","Mobile","IN","IN","0","1155","26","1843","false","false","0.9061","0"
"V2TXN-004487","CUST-V2-0821","2025-12-17T08:02:21.9000000+05:30","16865","CARD","Tablet","IN","IN","1","340","8","16538","false","false","1.0198","1"
"V2TXN-004488","CUST-V2-0808","2025-12-17T08:28:01.5870000+05:30","2280","CARD","Mobile","IN","IN","0","190","6","2552","false","false","0.8934","0"
"V2TXN-004489","CUST-V2-0733","2025-12-17T08:35:20.1920000+05:30","751","UPI","Mobile","IN","IN","1","540","8","404","false","false","1.8589","0"
"V2TXN-004490","CUST-V2-0967","2025-12-17T10:19:10.7790000+05:30","3974","CARD","Mobile","GB","GB","0","1009","21","4611","false","false","0.8619","0"
"V2TXN-004491","CUST-V2-0757","2025-12-17T10:41:13.7920000+05:30","1004","CARD","Mobile","IN","IN","1","343","10","1088","false","false","0.9228","0"
"V2TXN-004492","CUST-V2-0031","2025-12-17T12:10:04.4550000+05:30","1183","BANK_TRANSFER","Desktop","IN","IN","2","1480","34","1133","false","false","1.0441","0"
